search_id,id,source,pmid,pmcid,doi,title,authorString,journalTitle,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,issue,versionNumber
lynn_custom,30367585,MED,30367585,PMC6191940,10.1186/s12859-018-2298-8,Arena-Idb: a platform to build human non-coding RNA interaction networks.,"Bonnici V, Caro G, Constantino G, Liuni S, D'Elia D, Bombieri N, Licciulli F, Giugno R.",BMC Bioinformatics,19,2018,1471-2105,350,research-article; journal article,Y,Y,N,Y,N,N,6,Y,Y,N,Y,N,2018-10-28,2018-10-15,suppl 10,NA
lynn_custom,31263389,MED,31263389,PMC6599195,NA,Role of sepsis modulated circulating microRNAs.,"Szilágyi B, Fejes Z, Pócsi M, Kappelmayer J, Nagy B.",EJIFCC,30,2019,1650-3414,128-145,review-article; review; journal article,Y,Y,N,Y,N,N,18,Y,Y,N,Y,N,2019-07-03,2019-06-24,2,NA
lynn_custom,34931033,MED,34931033,PMC8688465,10.1038/s42003-021-02952-y,Transcriptomic and macroscopic architectures of intersubject functional variability in human brain white-matter.,"Li J, Wu GR, Li B, Fan F, Zhao X, Meng Y, Zhong P, Yang S, Biswal BB, Chen H, Liao W.",Commun Biol,4,2021,2399-3642,1417,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2021-12-23,2021-12-20,1,NA
lynn_custom,28062797,MED,28062797,PMC5341002,10.1074/mcp.m116.062273,Targeted Proteomics for Multiplexed Verification of Markers of Colorectal Tumorigenesis.,"Uzozie AC, Selevsek N, Wahlander A, Nanni P, Grossmann J, Weber A, Buffoli F, Marra G.",Mol Cell Proteomics,16,2017,1535-9476; 1535-9484; ,407-427,"research support, non-u.s. gov't; research-article; journal article",N,Y,N,Y,N,Y,21,Y,Y,N,Y,Y,2017-01-13,2017-01-04,3,NA
lynn_custom,28350385,MED,28350385,PMC5369318,10.1038/sdata.2017.30,"Molecular, phenotypic, and sample-associated data to describe pluripotent stem cell lines and derivatives.","Daily K, Ho Sui SJ, Schriml LM, Dexheimer PJ, Salomonis N, Schroll R, Bush S, Keddache M, Mayhew C, Lotia S, Perumal TM, Dang K, Pantano L, Pico AR, Grassman E, Nordling D, Hide W, Hatzopoulos AK, Malik P, Cancelas JA, Lutzko C, Aronow BJ, Omberg L.",Sci Data,4,2017,2052-4463,170030,"dataset; data-paper; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,27,Y,Y,N,Y,Y,2017-03-28,2017-03-28,NA,NA
lynn_custom,32082358,MED,32082358,PMC7005249,10.3389/fgene.2019.01346,"Probing lncRNA-Protein Interactions: Data Repositories, Models, and Algorithms.","Peng L, Liu F, Yang J, Liu X, Meng Y, Deng X, Peng C, Tian G, Zhou L.",Front Genet,10,2019,1664-8021,1346,review-article; review; journal article,Y,Y,N,Y,N,N,11,Y,Y,N,Y,N,2020-02-22,2019-01-01,NA,NA
lynn_custom,31998700,MED,31998700,PMC6966717,10.3389/fchem.2019.00924,Identification of Drug-Disease Associations Using Information of Molecular Structures and Clinical Symptoms via Deep Convolutional Neural Network.,"Li Z, Huang Q, Chen X, Wang Y, Li J, Xie Y, Dai Z, Zou X.",Front Chem,7,2019,2296-2646,924,research-article; journal article,Y,Y,N,Y,N,Y,1,Y,Y,N,Y,N,2020-01-31,2019-01-01,NA,NA
lynn_custom,32539087,MED,32539087,PMC7294774,10.1093/database/baaa045,Curation of cancer hallmark-based genes and pathways for in silico characterization of chemical carcinogenesis. ,"Liang PI, Wang CC, Cheng HJ, Wang SS, Lin YC, Lin P, Tung CW.",Database (Oxford),2020,2020,1758-0463,baaa045,"im; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,1,Y,Y,N,Y,N,2020-06-17,2020-01-01,NA,NA
lynn_custom,30418591,MED,30418591,PMC6323914,10.1093/nar/gky1126,HumanNet v2: human gene networks for disease research.,"Hwang S, Kim CY, Yang S, Kim E, Hart T, Marcotte EM, Lee I.",Nucleic Acids Res,47,2019,0305-1048; 1362-4962; ,D573-D580,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,45,Y,Y,N,Y,N,2018-11-12,2019-01-01,d1,NA
lynn_custom,24970281,MED,24970281,PMC4091757,10.1186/1756-0500-7-403,Computational prediction of disease microRNAs in domestic animals.,"Buza T, Arick M, Wang H, Peterson DG.",BMC Res Notes,7,2014,1756-0500,403,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,Y,8,Y,Y,N,Y,N,2014-06-30,2014-06-27,NA,NA
lynn_custom,32078798,MED,32078798,PMC7457951,10.1016/j.cels.2020.01.002,Differential Allele-Specific Expression Uncovers Breast Cancer Genes Dysregulated by Cis Noncoding Mutations.,"Przytycki PF, Singh M.",Cell Syst,10,2020,2405-4712; 2405-4720; ,193-203.e4,"research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,3,Y,Y,N,Y,N,2020-02-22,2020-02-19,2,NA
lynn_custom,27930807,MED,27930807,PMC5152691,10.1002/cpbi.19,Exploring FlyBase Data Using QuickSearch.,"Marygold SJ, Antonazzo G, Attrill H, Costa M, Crosby MA, Dos Santos G, Goodman JL, Gramates LS, Matthews BB, Rey AJ, Thurmond J, FlyBase Consortium.",Curr Protoc Bioinformatics,56,2016,1934-3396; 1934-340x; ,1.31.1-1.31.23,research-article; journal article,N,Y,N,Y,N,N,2,Y,Y,N,Y,Y,2016-12-09,2016-12-08,NA,NA
lynn_custom,PPR360907,PPR,NA,NA,10.2139/ssrn.3854583,Urinary Peptidomics to Address Age-Related Disabilities,"Martens DS, Thijs L, Latosinska A, Trenson S, Zhang Z, Wang C, Beige J, Vlahou A, Janssens S, Mischak H, Nawrot TS, Staessen J.",NA,NA,2021,NA,NA,preprint,Y,Y,N,Y,N,N,0,N,Y,N,N,Y,2021-06-24,2021-05-27,NA,NA
lynn_custom,29907554,MED,29907554,PMC6026300,10.2196/10218,A Surveillance Infrastructure for Malaria Analytics: Provisioning Data Access and Preservation of Interoperability.,"Al Manir MS, Brenas JH, Baker CJ, Shaban-Nejad A.",JMIR Public Health Surveill,4,2018,2369-2960,e10218,research-article; journal article,Y,Y,N,N,N,N,3,Y,Y,N,Y,N,2018-06-17,2018-06-15,2,NA
lynn_custom,23531778,MED,23531778,PMC3604834,10.4103/0974-1208.106339,The computational analysis of human testis transcriptome reveals closer ties to pluripotency.,"Anand M, Prasad BV.",J Hum Reprod Sci,5,2012,0974-1208; 1998-4766; ,266-273,research-article; journal article,Y,Y,Y,N,N,N,6,Y,Y,N,Y,Y,2013-04-03,2012-09-01,3,NA
lynn_custom,19776214,MED,19776214,PMC2778334,10.1093/bioinformatics/btp553,SimCT: a generic tool to visualize ontology-based relationships for biological objects.,"Herrmann C, Bérard S, Tichit L.",Bioinformatics,25,2009,1367-4803; 1367-4811; ,3197-3198,research-article; journal article,Y,Y,Y,Y,N,Y,9,Y,Y,N,Y,Y,2010-09-28,2009-09-23,23,NA
lynn_custom,32765587,MED,32765587,PMC7379852,10.3389/fgene.2020.00730,ABC-GWAS: Functional Annotation of Estrogen Receptor-Positive Breast Cancer Genetic Variants.,"Manjunath M, Zhang Y, Zhang S, Roy S, Perez-Pinera P, Song JS.",Front Genet,11,2020,1664-8021,730,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,Y,2020-08-09,2020-07-20,NA,NA
lynn_custom,27066344,MED,27066344,PMC4786510,10.1186/s40064-016-1943-9,A new algorithm to extract hidden rules of gastric cancer data based on ontology.,"Mahmoodi SA, Mirzaie K, Mahmoudi SM.",Springerplus,5,2016,2193-1801,312,research-article; journal article,Y,Y,N,Y,N,N,3,Y,Y,N,Y,N,2016-04-12,2016-03-10,NA,NA
lynn_custom,32645039,MED,32645039,PMC7347127,10.1371/journal.pone.0235670,"UFO: A tool for unifying biomedical ontology-based semantic similarity calculation, enrichment analysis and visualization.",Le DH.,PLoS One,15,2020,1932-6203,e0235670,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,5,Y,Y,N,Y,N,2020-07-15,2020-07-09,7,NA
lynn_custom,31984320,MED,31984320,PMC6951984,10.1093/jamiaopen/ooy008,Patient similarity by joint matrix trifactorization to identify subgroups in acute myeloid leukemia.,"Vitali F, Marini S, Pala D, Demartini A, Montoli S, Zambelli A, Bellazzi R.",JAMIA Open,1,2018,2574-2531,75-86,research-article; journal article,Y,Y,N,Y,N,Y,4,Y,Y,N,Y,N,2020-01-28,2018-05-14,1,NA
lynn_custom,28925997,MED,28925997,PMC5604135,10.1038/sdata.2017.125,Precision annotation of digital samples in NCBI's gene expression omnibus.,"Hadley D, Pan J, El-Sayed O, Aljabban J, Aljabban I, Azad TD, Hadied MO, Raza S, Rayikanti BA, Chen B, Paik H, Aran D, Spatz J, Himmelstein D, Panahiazar M, Bhattacharya S, Sirota M, Musen MA, Butte AJ.",Sci Data,4,2017,2052-4463,170125,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,11,Y,Y,N,Y,Y,2017-09-20,2017-09-19,NA,NA
lynn_custom,22434833,MED,22434833,PMC3308155,10.1093/database/bar065,MEDIC: a practical disease vocabulary used at the Comparative Toxicogenomics Database.,"Davis AP, Wiegers TC, Rosenstein MC, Mattingly CJ.",Database (Oxford),2012,2012,1758-0463,bar065,"research-article; journal article; research support, n.i.h., extramural",Y,Y,Y,Y,N,N,60,Y,Y,N,Y,Y,2012-03-22,2012-03-20,NA,NA
lynn_custom,22541594,MED,22541594,PMC3337258,10.1186/2041-1480-3-s1-s3,Logical Gene Ontology Annotations (GOAL): exploring gene ontology annotations with OWL.,"Jupp S, Stevens R, Hoehndorf R.",J Biomed Semantics,3 Suppl 1,2012,2041-1480,S3,research-article; journal article,Y,Y,Y,Y,N,N,4,Y,Y,N,Y,Y,2012-05-01,2012-04-24,NA,NA
lynn_custom,36032130,MED,36032130,PMC9403711,10.3389/fimmu.2022.968991,Circulating microRNA signatures associated with disease severity and outcome in COVID-19 patients.,"Giannella A, Riccetti S, Sinigaglia A, Piubelli C, Razzaboni E, Di Battista P, Agostini M, Dal Molin E, Manganelli R, Gobbi F, Ceolotto G, Barzon L.",Front Immunol,13,2022,1664-3224,968991,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2022-08-30,2022-08-11,NA,NA
lynn_custom,34504503,MED,34504503,PMC8421848,10.3389/fimmu.2021.735609,The Cancer Epitope Database and Analysis Resource: A Blueprint for the Establishment of a New Bioinformatics Resource for Use by the Cancer Immunology Community.,"Koşaloğlu-Yalçın Z, Blazeska N, Carter H, Nielsen M, Cohen E, Kufe D, Conejo-Garcia J, Robbins P, Schoenberger SP, Peters B, Sette A.",Front Immunol,12,2021,1664-3224,735609,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2021-09-12,2021-08-24,NA,NA
lynn_custom,36262159,MED,36262159,PMC9575845,10.7717/peerj-cs.1085,Using logical constraints to validate statistical information about disease outbreaks in collaborative knowledge graphs: the case of COVID-19 epidemiology in Wikidata.,"Turki H, Jemielniak D, Hadj Taieb MA, Labra Gayo JE, Ben Aouicha M, Banat M, Shafee T, Prud'hommeaux E, Lubiana T, Das D, Mietchen D.",PeerJ Comput Sci,8,2022,2167-9843; 2376-5992; ,e1085,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,N,N,Y,N,2022-10-20,2022-09-29,NA,NA
lynn_custom,32764605,MED,32764605,PMC7413392,10.1038/s41467-020-17305-2,Dynamic changes in the epigenomic landscape regulate human organogenesis and link to developmental disorders.,"Gerrard DT, Berry AA, Jennings RE, Birket MJ, Zarrineh P, Garstang MG, Withey SL, Short P, Jiménez-Gancedo S, Firbas PN, Donaldson I, Sharrocks AD, Hanley KP, Hurles ME, Gomez-Skarmeta JL, Bobola N, Hanley NA.",Nat Commun,11,2020,2041-1723,3920,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,2,Y,Y,N,Y,Y,2020-08-09,2020-08-06,1,NA
lynn_custom,35941135,MED,35941135,PMC9360033,10.1038/s41467-022-32103-8,Unified classification and risk-stratification in Acute Myeloid Leukemia.,"Tazi Y, Arango-Ossa JE, Zhou Y, Bernard E, Thomas I, Gilkes A, Freeman S, Pradat Y, Johnson SJ, Hills R, Dillon R, Levine MF, Leongamornlert D, Butler A, Ganser A, Bullinger L, Döhner K, Ottmann O, Adams R, Döhner H, Campbell PJ, Burnett AK, Dennis M, Russell NH, Devlin SM, Huntly BJP, Papaemmanuil E.",Nat Commun,13,2022,2041-1723,4622,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,Y,2022-08-10,2022-08-08,1,NA
lynn_custom,25510499,MED,25510499,PMC4383932,10.1093/nar/gku1117,VectorBase: an updated bioinformatics resource for invertebrate vectors and other organisms related with human diseases.,"Giraldo-Calderón GI, Emrich SJ, MacCallum RM, Maslen G, Dialynas E, Topalis P, Ho N, Gesing S, VectorBase Consortium, Madey G, Collins FH, Lawson D.",Nucleic Acids Res,43,2015,0305-1048; 1362-4962; ,D707-13,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,289,Y,Y,N,Y,N,2014-12-25,2014-12-15,database issue,NA
lynn_custom,27307626,MED,27307626,PMC4908347,10.1093/bioinformatics/btw263,An integer programming framework for inferring disease complexes from network data.,"Mazza A, Klockmeier K, Wanker E, Sharan R.",Bioinformatics,32,2016,1367-4803; 1367-4811; ,i271-i277,research-article; journal article,Y,Y,N,Y,N,N,4,Y,Y,N,Y,Y,2016-06-17,2016-06-01,12,NA
lynn_custom,30576489,MED,30576489,PMC6301332,10.1093/database/bay128,iTextMine: integrated text-mining system for large-scale knowledge extraction from the literature. ,"Ren J, Li G, Ross K, Arighi C, McGarvey P, Rao S, Cowart J, Madhavan S, Vijay-Shanker K, Wu CH.",Database (Oxford),2018,2018,1758-0463,NA,"im; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,7,Y,Y,N,N,N,2018-12-31,2018-01-01,NA,NA
lynn_custom,35455458,MED,35455458,PMC9026097,10.3390/ph15040461,"Transcriptomic Analysis of Fumarate Compounds Identifies Unique Effects of Isosorbide Di-(Methyl Fumarate) on NRF2, NF-kappaB and IRF1 Pathway Genes.","Swindell WR, Bojanowski K, Chaudhuri RK.",Pharmaceuticals (Basel),15,2022,1424-8247,461,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2022-04-24,2022-04-11,4,NA
lynn_custom,25925131,MED,25925131,PMC4450488,10.1186/s12859-015-0564-6,An overview of the BIOASQ large-scale biomedical semantic indexing and question answering competition.,"Tsatsaronis G, Balikas G, Malakasiotis P, Partalas I, Zschunke M, Alvers MR, Weissenborn D, Krithara A, Petridis S, Polychronopoulos D, Almirantis Y, Pavlopoulos J, Baskiotis N, Gallinari P, Artiéres T, Ngomo AC, Heino N, Gaussier E, Barrio-Alvers L, Schroeder M, Androutsopoulos I, Paliouras G.",BMC Bioinformatics,16,2015,1471-2105,138,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,29,Y,Y,N,Y,N,2015-05-02,2015-04-30,NA,NA
lynn_custom,30071621,MED,30071621,PMC6161190,10.3390/proteomes6030031,Regional Diversity in the Postsynaptic Proteome of the Mouse Brain. ,"Roy M, Sorokina O, McLean C, Tapia-González S, DeFelipe J, Armstrong JD, Grant SGN.",Proteomes,6,2018,2227-7382,E31,research-article; journal article,Y,Y,N,Y,N,Y,13,Y,Y,N,Y,Y,2018-08-03,2018-08-01,3,NA
lynn_custom,30934003,MED,30934003,PMC6443178,10.1371/journal.pone.0213770,Investigation of somatic single nucleotide variations in human endogenous retrovirus elements and their potential association with cancer.,"Chang TC, Goud S, Torcivia-Rodriguez J, Hu Y, Pan Q, Kahsay R, Blomberg J, Mazumder R.",PLoS One,14,2019,1932-6203,e0213770,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,2,Y,Y,N,Y,N,2019-04-02,2019-04-01,4,NA
lynn_custom,32883995,MED,32883995,PMC7471325,10.1038/s41598-020-71370-7,Ontological approach to the knowledge systematization of a toxic process and toxic course representation framework for early drug risk management.,"Yamagata Y, Yamada H.",Sci Rep,10,2020,2045-2322,14581,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2020-09-05,2020-09-03,1,NA
lynn_custom,20180973,MED,20180973,PMC2829581,10.1186/1756-0500-3-10,A collection of bioconductor methods to visualize gene-list annotations.,"Feng G, Du P, Krett NL, Tessel M, Rosen S, Kibbe WA, Lin SM.",BMC Res Notes,3,2010,1756-0500,10,research-article; journal article,Y,Y,Y,Y,N,N,37,Y,Y,N,N,N,2010-03-04,2010-01-19,NA,NA
lynn_custom,28121289,MED,28121289,PMC5295818,10.7554/elife.22039,"Mapping cell type-specific transcriptional enhancers using high affinity, lineage-specific Ep300 bioChIP-seq. ","Zhou P, Gu F, Zhang L, Akerberg BN, Ma Q, Li K, He A, Lin Z, Stevens SM, Zhou B, Pu WT.",Elife,6,2017,2050-084x,e22039,"im; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,24,Y,Y,Y,Y,Y,2017-01-26,2017-01-25,NA,NA
lynn_custom,26494363,MED,26494363,PMC6078163,10.1093/bib/bbv084,"Interpreting functional effects of coding variants: challenges in proteome-scale prediction, annotation and assessment.","Shameer K, Tripathi LP, Kalari KR, Dudley JT, Sowdhamini R.",Brief Bioinform,17,2016,1467-5463; 1477-4054; ,841-862,research-article; review; journal article,N,Y,N,Y,N,N,10,Y,Y,N,Y,Y,2015-10-24,2015-10-22,5,NA
lynn_custom,26817822,MED,26817822,PMC4895267,10.1186/s12864-015-2303-9,Epigenome overlap measure (EPOM) for comparing tissue/cell types based on chromatin states.,"Li WV, Razaee ZS, Li JJ.",BMC Genomics,17 Suppl 1,2016,1471-2164,10,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2016-01-29,2016-01-11,NA,NA
lynn_custom,34788626,MED,34788626,PMC8631509,10.1016/j.celrep.2021.110005,Genomic and molecular features distinguish young adult cancer from later-onset cancer.,"Lee W, Wang Z, Saffern M, Jun T, Huang KL.",Cell Rep,37,2021,2211-1247,110005,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,1,Y,Y,N,Y,N,2021-11-30,2021-11-01,7,NA
lynn_custom,31637139,MED,31637139,PMC6798904,10.7717/peerj.7909,ncRNA2MetS: a manually curated database for non-coding RNAs associated with metabolic syndrome.,"Yao D, Zhan X, Zhan X, Kwoh CK, Sun Y.",PeerJ,7,2019,2167-8359,e7909,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2019-10-23,2019-10-15,NA,NA
lynn_custom,34155597,MED,34155597,PMC8437844,10.1007/s11013-021-09727-4,Society as Cause and Cure: The Norms of Transgender Social Medicine.,Slagstad K.,Cult Med Psychiatry,45,2021,0165-005x; 1573-076x; ,456-478,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2021-06-23,2021-06-22,3,NA
lynn_custom,31839008,MED,31839008,PMC6912989,10.1186/s12859-019-3283-6,"Predicting associations among drugs, targets and diseases by tensor decomposition for drug repositioning.","Wang R, Li S, Cheng L, Wong MH, Leung KS.",BMC Bioinformatics,20,2019,1471-2105,628,research-article; journal article,Y,Y,N,Y,N,Y,3,Y,Y,N,Y,N,2019-12-25,2019-12-16,suppl 26,NA
lynn_custom,33196056,MED,33196056,PMC7649624,10.1016/j.patter.2020.100155,KG-COVID-19: A Framework to Produce Customized Knowledge Graphs for COVID-19 Response.,"Reese JT, Unni D, Callahan TJ, Cappelletti L, Ravanmehr V, Carbon S, Shefchek KA, Good BM, Balhoff JP, Fontana T, Blau H, Matentzoglu N, Harris NL, Munoz-Torres MC, Haendel MA, Robinson PN, Joachimiak MP, Mungall CJ.",Patterns (N Y),2,2021,2666-3899,100155,research-article; journal article,Y,Y,N,Y,N,Y,13,Y,Y,N,Y,N,2020-11-17,2020-11-09,1,NA
lynn_custom,29109506,MED,29109506,PMC5674007,10.1038/s41598-017-14788-w,Smoking induces DNA methylation changes in Multiple Sclerosis patients with exposure-response relationship.,"Marabita F, Almgren M, Sjöholm LK, Kular L, Liu Y, James T, Kiss NB, Feinberg AP, Olsson T, Kockum I, Alfredsson L, Ekström TJ, Jagodic M.",Sci Rep,7,2017,2045-2322,14589,"meta-analysis; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,24,Y,Y,Y,Y,Y,2017-11-08,2017-11-06,1,NA
lynn_custom,34765643,MED,34765643,PMC8577543,10.3389/fmolb.2021.728661,Bromodomain Containing Protein 4 (BRD4) Regulates Expression of its Interacting Coactivators in the Innate Response to Respiratory Syncytial Virus.,"Xu X, Mann M, Qiao D, Li Y, Zhou J, Brasier AR.",Front Mol Biosci,8,2021,2296-889x,728661,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,Y,Y,N,2021-11-27,2021-10-26,NA,NA
lynn_custom,34831151,MED,34831151,PMC8616258,10.3390/cells10112929,First Episode Psychosis and Schizophrenia Are Systemic Neuro-Immune Disorders Triggered by a Biotic Stimulus in Individuals with Reduced Immune Regulation and Neuroprotection. ,"Maes M, Plaimas K, Suratanee A, Noto C, Kanchanatawan B.",Cells,10,2021,2073-4409,2929,"im; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,2,Y,Y,N,Y,Y,2021-12-01,2021-10-28,11,NA
lynn_custom,32854315,MED,32854315,PMC7565882,10.3390/cells9091959,Proteomic Profiling of Extracellular Vesicles Derived from Cerebrospinal Fluid of Alzheimer's Disease Patients: A Pilot Study. ,"Muraoka S, Jedrychowski MP, Yanamandra K, Ikezu S, Gygi SP, Ikezu T.",Cells,9,2020,2073-4409,E1959,"im; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,10,Y,Y,N,Y,Y,2020-08-29,2020-08-25,9,NA
lynn_custom,31343683,MED,31343683,PMC6657663,10.1093/database/baz088,An effective biomedical data migration tool from resource description framework to JSON. ,"Liu J, Yang M, Zhang L, Zhou W.",Database (Oxford),2019,2019,1758-0463,baz088,"im; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2019-07-31,2019-01-01,NA,NA
lynn_custom,33577681,MED,33577681,PMC7928862,10.1093/hmg/ddab049,Integration of genetically regulated gene expression and pharmacological library provides therapeutic drug candidates.,"Konuma T, Ogawa K, Okada Y.",Hum Mol Genet,30,2021,0964-6906; 1460-2083; ,294-304,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,2,Y,Y,N,Y,Y,2021-02-13,2021-04-01,3-4,NA
lynn_custom,33833858,MED,33833858,PMC8016585,10.1155/2021/5531327,Research on Medical Knowledge Graph for Stroke.,"Cheng B, Zhang J, Liu H, Cai M, Wang Y.",J Healthc Eng,2021,2021,2040-2295; 2040-2309; ,5531327,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,1,Y,Y,N,N,N,2021-04-10,2021-03-24,NA,NA
lynn_custom,29092942,MED,29092942,PMC5738926,10.1158/0008-5472.can-17-0582,PDX-MI: Minimal Information for Patient-Derived Tumor Xenograft Models.,"Meehan TF, Conte N, Goldstein T, Inghirami G, Murakami MA, Brabetz S, Gu Z, Wiser JA, Dunn P, Begley DA, Krupke DM, Bertotti A, Bruna A, Brush MH, Byrne AT, Caldas C, Christie AL, Clark DA, Dowst H, Dry JR, Doroshow JH, Duchamp O, Evrard YA, Ferretti S, Frese KK, Goodwin NC, Greenawalt D, Haendel MA, Hermans E, Houghton PJ, Jonkers J, Kemper K, Khor TO, Lewis MT, Lloyd KCK, Mason J, Medico E, Neuhauser SB, Olson JM, Peeper DS, Rueda OM, Seong JK, Trusolino L, Vinolo E, Wechsler-Reya RJ, Weinstock DM, Welm A, Weroha SJ, Amant F, Pfister SM, Kool M, Parkinson H, Butte AJ, Bult CJ.",Cancer Res,77,2017,0008-5472; 1538-7445; ,e62-e66,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,45,Y,Y,N,Y,Y,2017-11-03,2017-11-01,21,NA
lynn_custom,31783775,MED,31783775,PMC6884856,10.1186/s13073-019-0683-1,Comparative analysis of functional assay evidence use by ClinGen Variant Curation Expert Panels.,"Kanavy DM, McNulty SM, Jairath MK, Brnich SE, Bizon C, Powell BC, Berg JS.",Genome Med,11,2019,1756-994x,77,"meta-analysis; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,8,Y,Y,N,Y,Y,2019-12-01,2019-11-29,1,NA
lynn_custom,31783696,MED,31783696,PMC6947640,10.3390/genes10120978,Artificial Intelligence (AI) in Rare Diseases: Is the Future Brighter? ,"Brasil S, Pascoal C, Francisco R, Dos Reis Ferreira V, Videira PA, Valadão AG.",Genes (Basel),10,2019,2073-4425,E978,"im; research support, non-u.s. gov't; review-article; review; journal article",Y,Y,N,Y,N,Y,15,Y,Y,N,Y,Y,2019-11-30,2019-11-27,12,NA
lynn_custom,32308977,MED,32308977,PMC7141167,10.12688/f1000research.18236.1,BioHackathon 2015: Semantics of data for life sciences and reproducible research.,"Vos RA, Katayama T, Mishima H, Kawano S, Kawashima S, Kim JD, Moriya Y, Tokimatsu T, Yamaguchi A, Yamamoto Y, Wu H, Amstutz P, Antezana E, Aoki NP, Arakawa K, Bolleman JT, Bolton E, Bonnal RJP, Bono H, Burger K, Chiba H, Cohen KB, Deutsch EW, Fernández-Breis JT, Fu G, Fujisawa T, Fukushima A, García A, Goto N, Groza T, Hercus C, Hoehndorf R, Itaya K, Juty N, Kawashima T, Kim JH, Kinjo AR, Kotera M, Kozaki K, Kumagai S, Kushida T, Lütteke T, Matsubara M, Miyamoto J, Mohsen A, Mori H, Naito Y, Nakazato T, Nguyen-Xuan J, Nishida K, Nishida N, Nishide H, Ogishima S, Ohta T, Okuda S, Paten B, Perret JL, Prathipati P, Prins P, Queralt-Rosinach N, Shinmachi D, Suzuki S, Tabata T, Takatsuki T, Taylor K, Thompson M, Uchiyama I, Vieira B, Wei CH, Wilkinson M, Yamada I, Yamanaka R, Yoshitake K, Yoshizawa AC, Dumontier M, Kosaki K, Takagi T.",F1000Res,9,2020,2046-1402,136,"research support, non-u.s. gov't; discussion; journal article",Y,Y,N,Y,N,N,2,Y,Y,N,Y,Y,2020-04-21,2020-02-24,NA,NA
lynn_custom,21347137,MED,21347137,PMC3041538,NA,Automated ontological gene annotation for computing disease similarity.,"Mathur S, Dinakarpandian D.",Summit Transl Bioinform,2010,2010,2153-6430,12-16,research-article; journal article,Y,Y,Y,Y,N,N,10,Y,Y,N,Y,Y,2011-02-25,2010-03-01,NA,NA
